frequency,attack-angle,chord-length,free-stream-velocity,suction-side-displacement-thickness,scaled-sound-pressure,frequency_standardized,attack-angle_standardized,chord-length_standardized,free-stream-velocity_standardized,suction-side-displacement-thickness_standardized,target_standardized
6300,5.4,0.1524,71.3,0.00401199,116.411,1.019193294954584,-0.2142787326969918,0.1473263367836859,1.2812928680438007,-0.5349081386589462,-1.2275036190853383
5000,5.4,0.1524,31.7,0.00525474,115.691,0.622636726827112,-0.2142787326969918,0.1473263367836859,-1.2582500058112756,-0.4395863959318788,-1.3317536591130956
3150,15.4,0.0508,55.5,0.0271925,123.46,0.058306226030324725,1.4931991251823855,-0.9365009799746172,0.2680409133238462,1.2430895362573375,-0.20686676886914207
1600,11.2,0.0508,39.6,0.0150478,126.54,-0.4145112205831998,0.7760584248730468,-0.9365009799746172,-0.751624028451298,0.31156351018820483,0.23909173569404435
8000,12.7,0.0254,71.3,0.0121808,120.538,1.53776726865974,1.0321801035549534,-1.207457809164193,1.2812928680438007,0.09165810974684334,-0.6299481813151239
3150,22.2,0.0254,71.3,0.0214178,124.127,0.058306226030324725,2.6542840685403615,-1.207457809164193,1.2812928680438007,0.8001569530941947,-0.11029069012120542
10000,7.2,0.1524,39.6,0.00909175,110.868,2.1478542965481586,0.09306728172129605,0.1473263367836859,-0.751624028451298,-0.14527902915562893,-2.0300841355768107
5000,0.0,0.2286,39.6,0.00253511,122.175,0.622636726827112,-1.1363167759518555,0.960196824352413,-0.751624028451298,-0.6481881832364969,-0.3929241319742364
1600,12.6,0.1524,39.6,0.0584113,110.78,-0.4145112205831998,1.0151053249761597,0.1473263367836859,-0.751624028451298,3.637642279647214,-2.0428258071357583
2000,8.4,0.0508,39.6,0.00566229,129.965,-0.292493815005516,0.29796462466682133,-0.9365009799746172,-0.751624028451298,-0.4083263868806486,0.7350033844371957
2000,0.0,0.0254,39.6,0.000428464,130.026,-0.292493815005516,-1.1363167759518555,-1.207457809164193,-0.751624028451298,-0.8097727079027656,0.7438356794951039
1600,0.0,0.0254,39.6,0.000428464,124.156,-0.4145112205831998,-1.1363167759518555,-1.207457809164193,-0.751624028451298,-0.8097727079027656,-0.10609173017564144
800,1.5,0.3048,71.3,0.00336729,127.122,-0.6585460317385673,-0.8801950972699489,1.7730673119211406,1.2812928680438007,-0.5843580904080029,0.323360518049814
400,7.3,0.2286,71.3,0.0104404,139.438,-0.780563437316251,0.11014206030008976,0.960196824352413,1.2812928680438007,-0.041834516318083576,2.1066153694135075
4000,5.4,0.1524,39.6,0.00485029,117.137,0.31759321288290265,-0.2142787326969918,0.1473263367836859,-0.751624028451298,-0.4706086279543792,-1.1223848287240166
1000,0.0,0.0254,31.7,0.000439472,125.127,-0.5975373289497253,-1.1363167759518555,-1.207457809164193,-1.2582500058112756,-0.8089283693439729,0.0345010321395688
3150,0.0,0.2286,55.5,0.00229336,125.16,0.058306226030324725,-1.1363167759518555,0.960196824352413,0.2680409133238462,-0.6667309563640516,0.03927915897417453
315,8.9,0.1016,39.6,0.0124596,135.38,-0.8064921360015088,0.3833385175607902,-0.3945873215954658,-0.751624028451298,0.1130427018790552,1.519050560479287
10000,4.2,0.0508,71.3,0.00142788,121.238,2.1478542965481586,-0.4191760756425171,-0.9365009799746172,1.2812928680438007,-0.7331152346947071,-0.5285939757325815
5000,2.7,0.1524,39.6,0.00294804,121.499,0.622636726827112,-0.6752977543244236,0.1473263367836859,-0.751624028451298,-0.6165155159870196,-0.4908033362225201
2500,12.6,0.1524,39.6,0.0584113,106.88,-0.13997205803341134,1.0151053249761597,0.1473263367836859,-0.751624028451298,3.637642279647214,-2.6075135239527785
500,9.9,0.1524,39.6,0.0233328,126.835,-0.75005908592183,0.5540863033487279,0.1473263367836859,-0.751624028451298,0.9470417950353204,0.28180529376097097
1000,1.5,0.3048,39.6,0.00392107,127.581,-0.5975373289497253,-0.8801950972699489,1.7730673119211406,-0.751624028451298,-0.541881908804788,0.38981991856750986
500,6.7,0.1016,55.5,0.0052139,129.343,-0.75005908592183,0.007693388827327192,-0.3945873215954658,0.2680409133238462,-0.44271891652972506,0.644942933190992
400,2.0,0.2286,39.6,0.00346574,122.147,-0.780563437316251,-0.7948212043759801,0.960196824352413,-0.751624028451298,-0.5768067521891497,-0.3969783001975369
200,17.4,0.0254,55.5,0.0165706,109.951,-0.8415721401050928,1.8346946967582602,-1.207457809164193,0.2680409133238462,0.42836572288164937,-2.162858144889941
400,9.9,0.1524,39.6,0.0233328,128.345,-0.780563437316251,0.5540863033487279,0.1473263367836859,-0.751624028451298,0.9470417950353204,0.5004407943747408
630,6.7,0.1016,55.5,0.0052139,133.023,-0.7104034291090828,0.007693388827327192,-0.3945873215954658,0.2680409133238462,-0.44271891652972506,1.1777764711106422
250,9.9,0.1524,71.3,0.0193001,135.329,-0.8263199644078824,0.5540863033487279,0.1473263367836859,1.2812928680438007,0.637724561564836,1.5116661826439892
1600,4.8,0.0254,39.6,0.000907475,125.966,-0.4145112205831998,-0.31672740416975453,-1.207457809164193,-0.751624028451298,-0.7730314781257105,0.15598128711635817
1600,8.9,0.1016,39.6,0.0124596,123.82,-0.4145112205831998,0.3833385175607902,-0.3945873215954658,-0.751624028451298,0.1130427018790552,-0.15474174885526343
5000,0.0,0.0254,31.7,0.000439472,138.607,0.622636726827112,-1.1363167759518555,-1.207457809164193,-1.2582500058112756,-0.8089283693439729,1.9862934482148058
500,2.0,0.2286,39.6,0.00346574,125.157,-0.75005908592183,-0.7948212043759801,0.960196824352413,-0.751624028451298,-0.5768067521891497,0.03884478380739219
4000,4.8,0.0254,31.7,0.000930789,135.328,0.31759321288290265,-0.31672740416975453,-1.207457809164193,-1.2582500058112756,-0.771243241465128,1.5115213909217278
630,5.3,0.2286,71.3,0.0051942,131.8,-0.7104034291090828,-0.23135351127578566,0.960196824352413,1.2812928680438007,-0.444229951196169,1.0006961947857176
2500,7.2,0.1524,39.6,0.00909175,117.478,-0.13997205803341134,0.09306728172129605,0.1473263367836859,-0.751624028451298,-0.14527902915562893,-1.0730108514330934
1250,0.0,0.3048,71.3,0.00266337,125.951,-0.521276450463673,-1.1363167759518555,1.7730673119211406,1.2812928680438007,-0.6383503504284714,0.1538094112824465
3150,0.0,0.3048,71.3,0.00266337,125.201,0.058306226030324725,-1.1363167759518555,1.7730673119211406,1.2812928680438007,-0.6383503504284714,0.04521561958686581
8000,4.0,0.2286,71.3,0.00400603,112.848,1.53776726865974,-0.4533256328001047,0.960196824352413,1.2812928680438007,-0.5353652841722459,-1.7433965255004773
5000,12.6,0.1524,71.3,0.0483159,108.034,0.622636726827112,1.0151053249761597,0.1473263367836859,1.2812928680438007,2.8633022100219194,-2.4404238764638433
1600,19.7,0.0508,71.3,0.0341183,120.575,-0.4145112205831998,2.227414604070517,-0.9365009799746172,1.2812928680438007,1.774314099346553,-0.6245908875914744
1000,15.6,0.1016,71.3,0.0437259,124.438,-0.5975373289497253,1.527348682339973,-0.3945873215954658,1.2812928680438007,2.5112388029672106,-0.06526046449810362
315,0.0,0.2286,39.6,0.00253511,121.055,-0.8064921360015088,-1.1363167759518555,0.960196824352413,-0.751624028451298,-0.6481881832364969,-0.5550908609063022
6300,22.2,0.0254,71.3,0.0214178,123.127,1.019193294954584,2.6542840685403615,-1.207457809164193,1.2812928680438007,0.8001569530941947,-0.25508241238197965
10000,0.0,0.3048,55.5,0.00283081,113.076,2.1478542965481586,-1.1363167759518555,1.7730673119211406,0.2680409133238462,-0.6255073227863711,-1.7103840128250216
400,9.5,0.0254,39.6,0.00449821,121.154,-0.780563437316251,0.4857871890335528,-1.207457809164193,-0.751624028451298,-0.4976139622366933,-0.540756480402487
1600,0.0,0.1016,39.6,0.00146332,133.261,-0.4145112205831998,-1.1363167759518555,-0.3945873215954658,-0.751624028451298,-0.7303969063404545,1.2122369010087064
400,9.9,0.1524,31.7,0.0252785,128.939,-0.780563437316251,0.5540863033487279,0.1473263367836859,-1.2582500058112756,1.0962813965835438,0.5864470773976398
1600,9.9,0.1524,71.3,0.0193001,121.789,-0.4145112205831998,0.5540863033487279,0.1473263367836859,1.2812928680438007,0.637724561564836,-0.4488137367668947
2000,0.0,0.0508,39.6,0.000791822,132.918,-0.292493815005516,-1.1363167759518555,-0.9365009799746172,-0.751624028451298,-0.7819023254494792,1.1625733402732623
250,12.3,0.1016,31.7,0.0418756,125.857,-0.8263199644078824,0.9638809892397785,-0.3945873215954658,-1.2582500058112756,2.369316597722477,0.14019898938993455
4000,7.2,0.1524,39.6,0.00909175,114.258,0.31759321288290265,0.09306728172129605,0.1473263367836859,-0.751624028451298,-0.14527902915562893,-1.5392401971127863
1000,3.3,0.1016,55.5,0.002211,131.129,-0.5975373289497253,-0.5728490828516611,-0.3945873215954658,0.2680409133238462,-0.6730481551015299,0.9035409491487351
8000,2.0,0.2286,71.3,0.00293031,115.996,1.53776726865974,-0.7948212043759801,0.960196824352413,1.2812928680438007,-0.6178754471868191,-1.2875921838235607
6300,0.0,0.3048,55.5,0.00283081,117.976,1.019193294954584,-1.1363167759518555,1.7730673119211406,0.2680409133238462,-0.6255073227863711,-1.000904573747227
1250,4.0,0.2286,39.6,0.00473801,128.339,-0.521276450463673,-0.4533256328001047,0.960196824352413,-0.751624028451298,-0.47922075853043644,0.49957204404117606
800,5.4,0.1524,39.6,0.00485029,132.757,-0.6585460317385673,-0.2142787326969918,0.1473263367836859,-0.751624028451298,-0.4706086279543792,1.1392618729892776
12500,0.0,0.3048,39.6,0.00310138,109.619,2.910463081408682,-1.1363167759518555,1.7730673119211406,-0.751624028451298,-0.604753990314303,-2.2109289966805172
3150,3.0,0.3048,71.3,0.00425727,121.514,0.058306226030324725,-0.6240734185880423,1.7730673119211406,1.2812928680438007,-0.5160946065277089,-0.4886314603886084
630,4.0,0.2286,31.7,0.00509068,130.349,-0.7104034291090828,-0.4533256328001047,0.960196824352413,-1.2582500058112756,-0.4521701699103963,0.790603405785331
1000,0.0,0.3048,31.7,0.00331266,127.365,-0.5975373289497253,-1.1363167759518555,1.7730673119211406,-1.2582500058112756,-0.5885483352723598,0.3585449065591814
1250,8.4,0.0508,55.5,0.00544854,132.252,-0.521276450463673,0.29796462466682133,-0.9365009799746172,0.2680409133238462,-0.4247214965229022,1.0661420532475872
5000,0.0,0.2286,55.5,0.00229336,122.41,0.622636726827112,-1.1363167759518555,0.960196824352413,0.2680409133238462,-0.6667309563640516,-0.3588980772429546
2500,3.0,0.3048,55.5,0.00452492,122.439,-0.13997205803341134,-0.6240734185880423,1.7730673119211406,0.2680409133238462,-0.4955652446762508,-0.3546991172973927
630,15.4,0.0508,71.3,0.0264269,129.645,-0.7104034291090828,1.4931991251823855,-0.9365009799746172,1.2812928680438007,1.1843662803878199,0.6886700333137489
630,8.9,0.1016,39.6,0.0124596,131.92,-0.7104034291090828,0.3833385175607902,-0.3945873215954658,-0.751624028451298,0.1130427018790552,1.018071201457007
3150,1.5,0.3048,71.3,0.00336729,123.392,0.058306226030324725,-0.8801950972699489,1.7730673119211406,1.2812928680438007,-0.5843580904080029,-0.2167126059828744
500,11.2,0.0508,39.6,0.0150478,131.96,-0.75005908592183,0.7760584248730468,-0.9365009799746172,-0.751624028451298,0.31156351018820483,1.0238628703474408
6300,12.6,0.1524,39.6,0.0584113,103.38,1.019193294954584,1.0151053249761597,0.1473263367836859,-0.751624028451298,3.637642279647214,-3.114284551865488
8000,0.0,0.3048,39.6,0.00310138,114.779,1.53776726865974,-1.1363167759518555,1.7730673119211406,-0.751624028451298,-0.604753990314303,-1.4638037098149228
800,6.7,0.1016,71.3,0.00478288,134.478,-0.6585460317385673,0.007693388827327192,-0.3945873215954658,1.2812928680438007,-0.4757791277952415,1.3884484270000705
10000,2.7,0.1524,71.3,0.00243851,116.724,2.1478542965481586,-0.6752977543244236,0.1473263367836859,1.2812928680438007,-0.6555976222607856,-1.1821838100177158
500,15.4,0.0508,71.3,0.0264269,127.285,-0.75005908592183,1.4931991251823855,-0.9365009799746172,1.2812928680438007,1.1843662803878199,0.34696156877831974
5000,8.4,0.0508,71.3,0.00529514,121.146,0.622636726827112,0.29796462466682133,-0.9365009799746172,1.2812928680438007,-0.43648762433165866,-0.5419148141805726
4000,11.2,0.0508,39.6,0.0150478,115.52,0.31759321288290265,0.7760584248730468,-0.9365009799746172,-0.751624028451298,0.31156351018820483,-1.356513043619689
800,8.4,0.0508,71.3,0.00529514,127.556,-0.6585460317385673,0.29796462466682133,-0.9365009799746172,1.2812928680438007,-0.43648762433165866,0.3862001255109897
2500,2.7,0.1524,39.6,0.00294804,125.589,-0.13997205803341134,-0.6752977543244236,0.1473263367836859,-0.751624028451298,-0.6165155159870196,0.10139480782404697
2500,12.7,0.0254,39.6,0.0130253,129.027,-0.13997205803341134,1.0321801035549534,-1.207457809164193,-0.751624028451298,0.15643317450886976,0.599188748956587
1600,7.2,0.1524,71.3,0.00752039,130.893,-0.4145112205831998,0.09306728172129605,0.1473263367836859,1.2812928680438007,-0.265805903950724,0.8693701026951938
10000,0.0,0.1524,71.3,0.0015988,120.247,2.1478542965481586,-1.1363167759518555,0.1473263367836859,1.2812928680438007,-0.7200052831622907,-0.6720825724930087
400,8.4,0.0508,39.6,0.00566229,120.015,-0.780563437316251,0.29796462466682133,-0.9365009799746172,-0.751624028451298,-0.4083263868806486,-0.7056742520575082
10000,0.0,0.1016,39.6,0.00146332,119.561,2.1478542965481586,-1.1363167759518555,-0.3945873215954658,-0.751624028451298,-0.7303969063404545,-0.7714096939638988
3150,4.2,0.0508,71.3,0.00142788,133.728,0.058306226030324725,-0.4191760756425171,-0.9365009799746172,1.2812928680438007,-0.7331152346947071,1.2798546353044897
500,19.7,0.0508,39.6,0.036484,128.444,-0.75005908592183,2.227414604070517,-0.9365009799746172,-0.751624028451298,1.9557686531742928,0.5147751748785558
3150,0.0,0.3048,31.7,0.00331266,119.135,0.058306226030324725,-1.1363167759518555,1.7730673119211406,-1.2582500058112756,-0.5885483352723598,-0.833090967646989
630,12.7,0.0254,39.6,0.0130253,128.867,-0.7104034291090828,1.0321801035549534,-1.207457809164193,-0.751624028451298,0.15643317450886976,0.5760220733948637
5000,1.5,0.3048,39.6,0.00392107,116.241,0.622636726827112,-0.8801950972699489,1.7730673119211406,-0.751624028451298,-0.541881908804788,-1.2521182118696703
630,9.9,0.1524,39.6,0.0233328,126.465,-0.7104034291090828,0.5540863033487279,0.1473263367836859,-0.751624028451298,0.9470417950353204,0.22823235652448587
5000,3.3,0.1016,39.6,0.00245138,122.371,0.622636726827112,-0.5728490828516611,-0.3945873215954658,-0.751624028451298,-0.6546104640802204,-0.364544954411125
5000,0.0,0.2286,71.3,0.00214345,124.304,0.622636726827112,-1.1363167759518555,0.960196824352413,1.2812928680438007,-0.6782293932598187,-0.08466255528104741
2500,2.0,0.2286,39.6,0.00346574,121.397,-0.13997205803341134,-0.7948212043759801,0.960196824352413,-0.751624028451298,-0.5768067521891497,-0.5055720918931176
315,12.6,0.1524,71.3,0.0483159,128.484,-0.8064921360015088,1.0151053249761597,0.1473263367836859,1.2812928680438007,2.8633022100219194,0.5205668437689899
6300,4.0,0.2286,31.7,0.00509068,112.699,1.019193294954584,-0.4533256328001047,0.960196824352413,-1.2582500058112756,-0.4521701699103963,-1.7649704921173328
4000,2.7,0.1524,71.3,0.00243851,126.534,0.31759321288290265,-0.6752977543244236,0.1473263367836859,1.2812928680438007,-0.6555976222607856,0.23822298536047967
3150,8.4,0.0508,55.5,0.00544854,128.402,0.058306226030324725,0.29796462466682133,-0.9365009799746172,0.2680409133238462,-0.4247214965229022,0.5086939225436031
1600,4.2,0.0508,71.3,0.00142788,124.318,-0.4145112205831998,-0.4191760756425171,-0.9365009799746172,1.2812928680438007,-0.7331152346947071,-0.08263547116939718
1600,4.0,0.3048,39.6,0.00579636,123.213,-0.4145112205831998,-0.4533256328001047,1.7730673119211406,-0.751624028451298,-0.39804291389942315,-0.24263032426755327
500,4.8,0.0254,39.6,0.000907475,116.366,-0.75005908592183,-0.31672740416975453,-1.207457809164193,-0.751624028451298,-0.7730314781257105,-1.2340192465870736
8000,3.0,0.3048,71.3,0.00425727,114.634,1.53776726865974,-0.6240734185880423,1.7730673119211406,1.2812928680438007,-0.5160946065277089,-1.4847985095427343
4000,0.0,0.3048,39.6,0.00310138,119.229,0.31759321288290265,-1.1363167759518555,1.7730673119211406,-0.751624028451298,-0.604753990314303,-0.819480545754477
2000,4.8,0.0254,39.6,0.000907475,128.916,-0.292493815005516,-0.31672740416975453,-1.207457809164193,-0.751624028451298,-0.7730314781257105,0.5831168677856425
630,0.0,0.2286,55.5,0.00229336,126.16,-0.7104034291090828,-1.1363167759518555,0.960196824352413,0.2680409133238462,-0.6667309563640516,0.18407088123494875
10000,4.8,0.0254,39.6,0.000907475,126.066,2.1478542965481586,-0.31672740416975453,-1.207457809164193,-0.751624028451298,-0.7730314781257105,0.17046045934243684
500,0.0,0.3048,31.7,0.00331266,127.315,-0.75005908592183,-1.1363167759518555,1.7730673119211406,-1.2582500058112756,-0.5885483352723598,0.35130532044614315
1000,5.4,0.1524,71.3,0.00401199,133.201,-0.5975373289497253,-0.2142787326969918,0.1473263367836859,1.2812928680438007,-0.5349081386589462,1.2035493976730596
2000,0.0,0.0254,31.7,0.000439472,130.697,-0.292493815005516,-1.1363167759518555,-1.207457809164193,-1.2582500058112756,-0.8089283693439729,0.8409909251320823
4000,15.4,0.0508,55.5,0.0271925,120.92,0.31759321288290265,1.4931991251823855,-0.9365009799746172,0.2680409133238462,1.2430895362573375,-0.5746377434115074
800,11.2,0.0508,39.6,0.0150478,133.79,-0.6585460317385673,0.7760584248730468,-0.9365009799746172,-0.751624028451298,0.31156351018820483,1.2888317220846555
3150,0.0,0.0508,39.6,0.000791822,135.938,0.058306226030324725,-1.1363167759518555,-0.9365009799746172,-0.751624028451298,-0.7819023254494792,1.599844341500798
2000,4.0,0.3048,39.6,0.00579636,120.963,-0.292493815005516,-0.4533256328001047,1.7730673119211406,-0.751624028451298,-0.39804291389942315,-0.5684116993542953
3150,3.0,0.3048,39.6,0.00495741,118.922,0.058306226030324725,-0.6240734185880423,1.7730673119211406,-0.751624028451298,-0.46239228107775604,-0.863931604488535
5000,0.0,0.0254,55.5,0.00041229,135.803,0.622636726827112,-1.1363167759518555,-1.207457809164193,0.2680409133238462,-0.8110132903745964,1.5802974589955947
315,1.5,0.3048,39.6,0.00392107,121.851,-0.8064921360015088,-0.8801950972699489,1.7730673119211406,-0.751624028451298,-0.541881908804788,-0.439836649986727
800,15.6,0.1016,71.3,0.0437259,124.188,-0.6585460317385673,1.527348682339973,-0.3945873215954658,1.2812928680438007,2.5112388029672106,-0.10145839506329718
2500,3.0,0.3048,71.3,0.00425727,124.024,-0.13997205803341134,-0.6240734185880423,1.7730673119211406,1.2812928680438007,-0.5160946065277089,-0.12520423751406437
400,5.4,0.1524,71.3,0.00401199,124.121,-0.780563437316251,-0.2142787326969918,0.1473263367836859,1.2812928680438007,-0.5349081386589462,-0.1111594404547701
2500,0.0,0.0508,55.5,0.00076193,133.956,-0.13997205803341134,-1.1363167759518555,-0.9365009799746172,0.2680409133238462,-0.7841951096245727,1.3128671479799434
8000,0.0,0.1524,55.5,0.00172668,121.903,1.53776726865974,-1.1363167759518555,0.1473263367836859,0.2680409133238462,-0.7101965972158516,-0.4323074804291658
2000,4.0,0.3048,71.3,0.00497773,124.395,-0.292493815005516,-0.4533256328001047,1.7730673119211406,1.2812928680438007,-0.46083369100556615,-0.07148650855531784
1250,2.0,0.2286,71.3,0.00293031,128.816,-0.521276450463673,-0.7948212043759801,0.960196824352413,1.2812928680438007,-0.6178754471868191,0.5686376955595659
3150,4.0,0.2286,71.3,0.00400603,124.108,0.058306226030324725,-0.4533256328001047,0.960196824352413,1.2812928680438007,-0.5353652841722459,-0.11304173284415886
1250,7.3,0.2286,31.7,0.0132672,120.509,-0.521276450463673,0.11014206030008976,0.960196824352413,-1.2582500058112756,0.1749874529765242,-0.6341471412606858
1250,4.8,0.0254,31.7,0.000930789,127.408,-0.521276450463673,-0.31672740416975453,-1.207457809164193,-1.2582500058112756,-0.771243241465128,0.36477095061639564
800,4.0,0.2286,39.6,0.00473801,130.469,-0.6585460317385673,-0.4533256328001047,0.960196824352413,-0.751624028451298,-0.47922075853043644,0.8079784124566245
400,3.0,0.3048,71.3,0.00425727,127.564,-0.780563437316251,-0.6240734185880423,1.7730673119211406,1.2812928680438007,-0.5160946065277089,0.38735845928907525
4000,15.4,0.0508,71.3,0.0264269,122.675,0.31759321288290265,1.4931991251823855,-0.9365009799746172,1.2812928680438007,1.1843662803878199,-0.32052827084384933
12500,0.0,0.0508,71.3,0.000740478,125.22,2.910463081408682,-1.1363167759518555,-0.9365009799746172,1.2812928680438007,-0.7858405266633827,0.047966662309821315
200,11.2,0.0508,71.3,0.014072,125.941,-0.8415721401050928,0.7760584248730468,-0.9365009799746172,1.2812928680438007,0.23671743772546305,0.15236149405984006
16000,0.0,0.0254,39.6,0.000428464,124.986,3.978115380213415,-1.1363167759518555,-1.207457809164193,-0.751624028451298,-0.8097727079027656,0.014085399300800919
1250,3.0,0.3048,71.3,0.00425727,127.634,-0.521276450463673,-0.6240734185880423,1.7730673119211406,1.2812928680438007,-0.5160946065277089,0.3974938798473305
3150,7.3,0.2286,39.6,0.0123481,114.309,0.058306226030324725,0.11014206030008976,0.960196824352413,-0.751624028451298,0.10449039907151718,-1.5318558192774865
5000,1.5,0.3048,71.3,0.00336729,119.632,0.622636726827112,-0.8801950972699489,1.7730673119211406,1.2812928680438007,-0.5843580904080029,-0.7611294816833841
8000,3.3,0.1016,31.7,0.00251435,117.432,1.53776726865974,-0.5728490828516611,-0.3945873215954658,-1.2582500058112756,-0.6497805223063129,-1.079671270657088
3150,15.4,0.0508,71.3,0.0264269,125.715,0.058306226030324725,1.4931991251823855,-0.9365009799746172,1.2812928680438007,1.1843662803878199,0.11963856482890521
630,6.7,0.1016,39.6,0.00578076,133.355,-0.7104034291090828,0.007693388827327192,-0.3945873215954658,-0.751624028451298,-0.3992394692698052,1.2258473229012183
1000,4.0,0.2286,71.3,0.00400603,131.708,-0.5975373289497253,-0.4533256328001047,0.960196824352413,1.2812928680438007,-0.5353652841722459,0.9873753563377244
8000,0.0,0.1016,55.5,0.00131983,124.45,1.53776726865974,-1.1363167759518555,-0.3945873215954658,0.2680409133238462,-0.7414029146799492,-0.06352296383097426
250,22.2,0.0254,39.6,0.0229028,117.386,-0.8263199644078824,2.6542840685403615,-1.207457809164193,-0.751624028451298,0.9140598200824828,-1.0863316898810844
5000,0.0,0.0508,71.3,0.000740478,134.43,0.622636726827112,-1.1363167759518555,-0.9365009799746172,1.2812928680438007,-0.7858405266633827,1.3814984243315531
5000,5.3,0.2286,39.6,0.00614329,115.311,0.622636726827112,-0.23135351127578566,0.960196824352413,-0.751624028451298,-0.3714325962938698,-1.3867745135721892
1250,0.0,0.2286,31.7,0.0027238,128.805,-0.521276450463673,-1.1363167759518555,0.960196824352413,-1.2582500058112756,-0.6337152324135877,0.567044986614698
800,3.3,0.1016,55.5,0.002211,129.119,-0.6585460317385673,-0.5728490828516611,-0.3945873215954658,0.2680409133238462,-0.6730481551015299,0.6125095874045802
3150,2.0,0.2286,55.5,0.00313525,123.742,0.058306226030324725,-0.7948212043759801,0.960196824352413,0.2680409133238462,-0.6021560845197621,-0.16603550319160218
2000,4.0,0.2286,71.3,0.00400603,126.218,-0.292493815005516,-0.4533256328001047,0.960196824352413,1.2812928680438007,-0.5353652841722459,0.19246880112607467
1250,3.0,0.3048,55.5,0.00452492,127.329,-0.521276450463673,-0.6240734185880423,1.7730673119211406,0.2680409133238462,-0.4955652446762508,0.35333240455779336
800,22.2,0.0254,71.3,0.0214178,123.227,-0.6585460317385673,2.6542840685403615,-1.207457809164193,1.2812928680438007,0.8001569530941947,-0.24060324015590098
3150,9.9,0.1524,39.6,0.0233328,113.525,0.058306226030324725,0.5540863033487279,0.1473263367836859,-0.751624028451298,0.9470417950353204,-1.6453725295299322
1600,2.0,0.2286,71.3,0.00293031,127.796,-0.4145112205831998,-0.7948212043759801,0.960196824352413,1.2812928680438007,-0.6178754471868191,0.4209501388535768
6300,9.5,0.0254,39.6,0.00449821,120.324,1.019193294954584,0.4857871890335528,-1.207457809164193,-0.751624028451298,-0.4976139622366933,-0.6609336098789294
2500,9.5,0.0254,31.7,0.00461377,130.086,-0.13997205803341134,0.4857871890335528,-1.207457809164193,-1.2582500058112756,-0.48875024822378654,0.7525231828307507
2500,1.5,0.3048,71.3,0.00336729,124.512,-0.13997205803341134,-0.8801950972699489,1.7730673119211406,1.2812928680438007,-0.5843580904080029,-0.05454587705080661
8000,1.5,0.3048,39.6,0.00392107,112.251,1.53776726865974,-0.8801950972699489,1.7730673119211406,-0.751624028451298,-0.541881908804788,-1.8298371836901588
2500,11.2,0.0508,71.3,0.014072,130.541,-0.13997205803341134,0.7760584248730468,-0.9365009799746172,1.2812928680438007,0.23671743772546305,0.8184034164594006
500,0.0,0.3048,39.6,0.00310138,126.959,-0.75005908592183,-1.1363167759518555,1.7730673119211406,-0.751624028451298,-0.604753990314303,0.2997594673213083
800,9.5,0.0254,31.7,0.00461377,130.746,-0.6585460317385673,0.4857871890335528,-1.207457809164193,-1.2582500058112756,-0.48875024822378654,0.8480857195228612
2000,7.3,0.2286,31.7,0.0132672,115.309,-0.292493815005516,0.11014206030008976,0.960196824352413,-1.2582500058112756,0.1749874529765242,-1.3870640970167123
1000,7.3,0.2286,31.7,0.0132672,119.099,-0.5975373289497253,0.11014206030008976,0.960196824352413,-1.2582500058112756,0.1749874529765242,-0.838303469648377
4000,0.0,0.0508,31.7,0.000812164,134.11,0.31759321288290265,-1.1363167759518555,-0.9365009799746172,-1.2582500058112756,-0.7803420479274079,1.3351650732081062
1000,12.6,0.1524,39.6,0.0584113,114.67,-0.5975373289497253,1.0151053249761597,0.1473263367836859,-0.751624028451298,3.637642279647214,-1.4795860075413463
400,6.7,0.1016,39.6,0.00578076,128.295,-0.780563437316251,0.007693388827327192,-0.3945873215954658,-0.751624028451298,-0.3992394692698052,0.4932012082617004
10000,12.7,0.0254,39.6,0.0130253,116.017,2.1478542965481586,1.0321801035549534,-1.207457809164193,-0.751624028451298,0.15643317450886976,-1.2845515576560842
400,15.4,0.0508,39.6,0.0282593,125.353,-0.780563437316251,1.4931991251823855,-0.9365009799746172,-0.751624028451298,1.3249155150473075,0.06722396137050364
2500,4.8,0.0254,39.6,0.000907475,131.236,-0.13997205803341134,-0.31672740416975453,-1.207457809164193,-0.751624028451298,-0.7730314781257105,0.9190336634306377
10000,1.5,0.3048,71.3,0.00336729,113.492,2.1478542965481586,-0.8801950972699489,1.7730673119211406,1.2812928680438007,-0.5843580904080029,-1.650150656364538
800,1.5,0.3048,39.6,0.00392107,128.831,-0.6585460317385673,-0.8801950972699489,1.7730673119211406,-0.751624028451298,-0.541881908804788,0.5708095713934755
3150,8.4,0.0508,31.7,0.00580776,122.086,0.058306226030324725,0.29796462466682133,-0.9365009799746172,-1.2582500058112756,-0.3971685080518363,-0.40581059525544516
500,1.5,0.3048,39.6,0.00392107,126.661,-0.75005908592183,-0.8801950972699489,1.7730673119211406,-0.751624028451298,-0.541881908804788,0.25661153408759735
1600,0.0,0.1524,71.3,0.0015988,129.667,-0.4145112205831998,-1.1363167759518555,0.1473263367836859,1.2812928680438007,-0.7200052831622907,0.6918554512034847
630,15.4,0.0508,31.7,0.0289853,124.685,-0.7104034291090828,1.4931991251823855,-0.9365009799746172,-1.2582500058112756,1.3806013611304706,-0.029496909099692402
6300,9.9,0.1524,39.6,0.0233328,109.885,1.019193294954584,0.5540863033487279,0.1473263367836859,-0.751624028451298,0.9470417950353204,-2.1724143985591504
